"race_feedback","budget_shown","year_shown","duration_shown","race_pick","budget_pick","year_pick","duration_pick","gender","base_race","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","choice-8","race","age","gender_code","race_code","num_excluded_total"
1,1,0,1,0,0,0,1,"Man",1,"Jobs","On The Basis of Sex","Oppenheimer","The Imitation Game","LBJ","Harriet","A Beautiful Day in the Neighborhood","Selma","White / Caucasian",25,1,1,138
0,1,1,1,0,1,1,1,"Man",2,"Ali","42","A Beautiful Day in the Neighborhood","Walk the Line","Rocketman","Selma","The Imitation Game","Moneyball","White / Caucasian",64,1,1,138
0,1,1,1,0,0,1,1,"Woman",2,"On The Basis of Sex","The Founder","42","Harriet","Moneyball","Chappaquiddick","Braveheart","Jobs","White / Caucasian",29,0,1,138
1,1,1,0,0,0,1,0,"Woman",2,"The Imitation Game","42","Jobs","Moneyball","Tolkien","Oppenheimer","Harriet","A Beautiful Day in the Neighborhood","White / Caucasian",32,0,1,138
0,1,1,1,1,0,0,1,"Man",0,"Selma","Rocketman","The King's Speech","On The Basis of Sex","A Beautiful Mind","The Imitation Game","Oppenheimer","42","White / Caucasian",27,1,1,138
1,1,0,1,1,0,0,1,"Man",1,"The Aviator","A Beautiful Mind","Jobs","Ali","Braveheart","Patton","Oppenheimer","42","Asian / Pacific Islander",36,1,0,138
0,1,1,1,0,0,1,1,"Woman",0,"Oppenheimer","Chappaquiddick","A Beautiful Day in the Neighborhood","Coco Before Chanel","The Doors","Walk the Line","Moneyball","Jobs","White / Caucasian",50,0,1,138
0,1,1,1,1,1,0,1,"Woman",2,"A Beautiful Day in the Neighborhood","Harriet","42","Selma","The Founder","On The Basis of Sex","Tolkien","Ali","Hispanic / Latinx",43,0,0,138
0,1,1,1,0,1,1,1,"Man",1,"Oppenheimer","A Beautiful Day in the Neighborhood","Harriet","Capote","Jobs","Patton","Selma","Rocketman","White / Caucasian",41,1,1,138
0,1,1,1,1,1,0,1,"Man",0,"Jobs","Nixon","W. A Life Misunderstood","Tolkien","Walk the Line","Hitchcock","The Greatest Showman","Ali","Black or African American",27,1,0,138
1,0,1,1,0,0,0,1,"Man",1,"A Beautiful Day in the Neighborhood","The Aviator","The Imitation Game","Jobs","Harriet","J. Edgar","Rocketman","W. A Life Misunderstood","Asian / Pacific Islander",32,1,0,138
0,1,1,1,0,0,0,0,"Woman",3,"The Founder","The Imitation Game","Ali","Harriet","42","Jobs","Selma","Coco Before Chanel","Black or African American",28,0,0,138
1,1,0,1,0,0,0,1,"Woman",0,"The Greatest Showman","Rocketman","The Aviator","Moneyball","On The Basis of Sex","Walk the Line","A Beautiful Mind","Selma","White / Caucasian",56,0,1,138
1,1,1,0,0,0,1,0,"Woman",2,"Rocketman","Walk the Line","On The Basis of Sex","Harriet","Ali","The Doors","The Greatest Showman","The Founder","White / Caucasian",63,0,1,138
0,1,1,1,0,0,0,1,"Man",2,"Harriet","Hitchcock","Braveheart","A Beautiful Mind","The King's Speech","Ali","Rocketman","Chaplin","White / Caucasian",34,1,1,138
1,1,0,1,1,1,0,1,"Woman",2,"Harriet","Selma","A Beautiful Day in the Neighborhood","The Imitation Game","Coco Before Chanel","Tolkien","42","Ali","White / Caucasian",26,0,1,138
1,1,1,0,1,0,1,1,"Man",1,"The Greatest Showman","Walk the Line","Capote","42","The Imitation Game","Braveheart","The Founder","Harriet","White / Caucasian",43,1,1,138
0,1,1,1,0,0,1,1,"Woman",1,"The Greatest Showman","The Founder","Hitchcock","Ali","Patton","Oppenheimer","The Aviator","J. Edgar","White / Caucasian",40,0,1,138
1,1,1,0,0,0,0,1,"Man",1,"Tolkien","The Founder","Selma","Jobs","42","Hitchcock","Rocketman","Chaplin","White / Caucasian",32,1,1,138
1,1,0,1,0,0,1,0,"Man",2,"Tolkien","A Beautiful Day in the Neighborhood","Patton","The King's Speech","Harriet","Nixon","42","Chappaquiddick","White / Caucasian",28,1,1,138
0,1,1,1,0,1,0,1,"Man",0,"Patton","Selma","J. Edgar","The Aviator","Rocketman","A Beautiful Day in the Neighborhood","Braveheart","A Beautiful Mind","Hispanic / Latinx",35,1,0,138
0,1,1,1,0,0,0,1,"Man",3,"42","Harriet","Walk the Line","Rocketman","A Beautiful Day in the Neighborhood","On The Basis of Sex","Ali","Selma","White / Caucasian",43,1,1,138
0,1,1,1,0,0,1,1,"Woman",1,"Chaplin","Oppenheimer","A Beautiful Mind","The Doors","Ali","Nixon","Hitchcock","J. Edgar","White / Caucasian",43,0,1,138
0,1,1,1,1,0,0,1,"Man",1,"Ali","Nixon","Oppenheimer","The Founder","Walk the Line","The Imitation Game","Rocketman","42","White / Caucasian",31,1,1,138
0,1,1,1,0,0,1,1,"Woman",3,"Ali","42","Harriet","Walk the Line","The King's Speech","The Greatest Showman","A Beautiful Day in the Neighborhood","On The Basis of Sex","White / Caucasian",42,0,1,138
0,1,1,1,0,1,0,1,"Man",1,"The Founder","Chaplin","42","Braveheart","Capote","Rocketman","Jobs","A Beautiful Mind","White / Caucasian",41,1,1,138
0,1,1,1,0,1,1,0,"Woman",0,"Chappaquiddick","The Doors","Nixon","Braveheart","Selma","LBJ","On The Basis of Sex","The Greatest Showman","White / Caucasian",25,0,1,138
1,1,1,0,0,0,0,1,"Man",0,"The Greatest Showman","Nixon","The Aviator","Hitchcock","Chaplin","Patton","J. Edgar","The Doors","White / Caucasian",62,1,1,138
0,1,1,1,0,0,1,0,"Woman",0,"The Doors","Capote","Nixon","The Imitation Game","LBJ","Coco Before Chanel","Patton","Tolkien","White / Caucasian",31,0,1,138
1,0,1,1,0,1,1,0,"Man",1,"Walk the Line","A Beautiful Mind","The Aviator","The Imitation Game","Braveheart","Ali","Capote","The Greatest Showman","Black or African American",50,1,0,138
0,1,1,1,0,0,0,0,"Man",2,"Oppenheimer","Jobs","Harriet","42","Tolkien","A Beautiful Day in the Neighborhood","J. Edgar","Capote","White / Caucasian",31,1,1,138
1,1,1,0,1,1,0,1,"Woman",0,"Capote","Rocketman","A Beautiful Day in the Neighborhood","Walk the Line","On The Basis of Sex","Coco Before Chanel","Tolkien","Ali","White / Caucasian",35,0,1,138
1,0,1,1,1,0,0,1,"Woman",1,"Harriet","Selma","A Beautiful Day in the Neighborhood","Jobs","Oppenheimer","On The Basis of Sex","The Imitation Game","42","White / Caucasian",59,0,1,138
0,1,1,1,0,1,0,1,"Man",0,"Hitchcock","The Aviator","Patton","Walk the Line","The Doors","Jobs","Chappaquiddick","Braveheart","White / Caucasian",53,1,1,138
1,0,1,1,0,0,1,0,"Man",1,"Ali","The Greatest Showman","J. Edgar","The Imitation Game","Jobs","The Aviator","W. A Life Misunderstood","Tolkien","Black or African American",44,1,0,138
1,1,1,0,0,0,0,1,"Woman",1,"A Beautiful Day in the Neighborhood","Braveheart","Selma","Harriet","The Imitation Game","On The Basis of Sex","Tolkien","Chaplin","White / Caucasian",69,0,1,138
1,1,1,0,1,0,1,1,"Man",1,"Chaplin","Walk the Line","The Founder","Tolkien","42","Hitchcock","Selma","Harriet","White / Caucasian",27,1,1,138
1,1,1,0,0,1,0,1,"Woman",2,"On The Basis of Sex","Selma","A Beautiful Day in the Neighborhood","Harriet","The Imitation Game","Ali","Tolkien","A Beautiful Mind","White / Caucasian",42,0,1,138
0,1,1,1,0,0,1,1,"Woman",0,"Rocketman","Walk the Line","Coco Before Chanel","Braveheart","Hitchcock","Jobs","A Beautiful Mind","On The Basis of Sex","White / Caucasian",62,0,1,138
1,1,1,0,0,1,1,1,"Man",1,"The Doors","On The Basis of Sex","Tolkien","Walk the Line","Coco Before Chanel","The King's Speech","42","Oppenheimer","Hispanic / Latinx",37,1,0,138
1,1,0,1,1,0,1,1,"Man",2,"Braveheart","The Greatest Showman","A Beautiful Day in the Neighborhood","42","Moneyball","The Doors","Ali","Harriet","White / Caucasian",38,1,1,138
1,1,0,1,0,0,0,1,"Man",1,"A Beautiful Day in the Neighborhood","Tolkien","Moneyball","Harriet","Rocketman","Oppenheimer","The Aviator","Chaplin","White / Caucasian",60,1,1,138
0,1,1,1,0,0,1,0,"Man",1,"Moneyball","The Greatest Showman","The Founder","Rocketman","42","Braveheart","Jobs","A Beautiful Day in the Neighborhood","White / Caucasian",24,1,1,138
0,1,1,1,1,1,0,1,"Man",1,"The King's Speech","Walk the Line","Capote","The Imitation Game","Oppenheimer","42","A Beautiful Day in the Neighborhood","Ali","White / Caucasian",66,1,1,138
0,1,1,1,0,0,1,0,"Woman",1,"On The Basis of Sex","A Beautiful Day in the Neighborhood","The Doors","Harriet","Coco Before Chanel","Tolkien","The Imitation Game","Hitchcock","White / Caucasian",49,0,1,138
1,1,0,1,1,0,0,1,"Man",1,"A Beautiful Day in the Neighborhood","The Greatest Showman","Moneyball","Oppenheimer","On The Basis of Sex","Ali","The Founder","42","White / Caucasian",27,1,1,138
1,1,1,0,0,0,0,1,"Woman",0,"Coco Before Chanel","Rocketman","Oppenheimer","Selma","Tolkien","The Aviator","The King's Speech","Chaplin","Asian / Pacific Islander",37,0,0,138
0,1,1,1,0,0,0,1,"Non-binary",1,"A Beautiful Day in the Neighborhood","Selma","Harriet","Rocketman","Tolkien","The Greatest Showman","The Imitation Game","Chaplin","White / Caucasian",59,0,1,138
1,1,1,0,1,1,0,1,"Woman",0,"A Beautiful Day in the Neighborhood","Selma","Rocketman","Jobs","Walk the Line","The Imitation Game","The Greatest Showman","Ali","White / Caucasian",32,0,1,138
0,1,1,1,0,0,1,1,"Woman",2,"Oppenheimer","Walk the Line","The Doors","42","Ali","Rocketman","Nixon","J. Edgar","White / Caucasian",45,0,1,138
1,1,0,1,1,1,0,1,"Woman",0,"Walk the Line","Braveheart","A Beautiful Mind","A Beautiful Day in the Neighborhood","The Greatest Showman","Rocketman","The King's Speech","Ali","White / Caucasian",42,0,1,138
1,1,0,1,0,0,1,0,"Man",1,"The Imitation Game","Jobs","Tolkien","Rocketman","Ali","On The Basis of Sex","The Founder","Hitchcock","White / Caucasian",48,1,1,138
0,1,1,1,0,1,1,1,"Woman",2,"Harriet","Tolkien","42","Braveheart","Chaplin","Jobs","A Beautiful Day in the Neighborhood","Walk the Line","Hispanic / Latinx",36,0,0,138
1,1,0,1,0,1,0,1,"Man",2,"Oppenheimer","Ali","The Doors","42","Jobs","On The Basis of Sex","Braveheart","The Aviator","Hispanic / Latinx",30,1,0,138
1,1,0,1,1,0,0,1,"Woman",2,"The Greatest Showman","Oppenheimer","Walk the Line","Harriet","Jobs","W. A Life Misunderstood","Ali","42","White / Caucasian",61,0,1,138
0,1,1,1,0,1,1,1,"Woman",1,"The Greatest Showman","Braveheart","Tolkien","The Doors","Hitchcock","Nixon","Ali","Walk the Line","White / Caucasian",37,0,1,138
1,1,0,1,1,0,0,1,"Woman",1,"The Doors","On The Basis of Sex","Harriet","The Imitation Game","A Beautiful Day in the Neighborhood","Rocketman","Selma","42","White / Caucasian",55,0,1,138
1,0,1,1,0,0,0,1,"Man",1,"Oppenheimer","A Beautiful Day in the Neighborhood","Walk the Line","Ali","Jobs","Braveheart","The Greatest Showman","Selma","White / Caucasian",50,1,1,138
1,1,1,0,0,1,1,1,"Man",2,"Ali","On The Basis of Sex","Jobs","Selma","A Beautiful Day in the Neighborhood","42","LBJ","Oppenheimer","White / Caucasian",66,1,1,138
0,1,1,1,0,1,0,1,"Man",1,"The Greatest Showman","A Beautiful Day in the Neighborhood","Jobs","Oppenheimer","42","Patton","The Imitation Game","A Beautiful Mind","White / Caucasian",44,1,1,138
0,1,1,1,1,0,0,1,"Woman",1,"Tolkien","Walk the Line","Ali","Selma","Braveheart","Oppenheimer","On The Basis of Sex","42","White / Caucasian",38,0,1,138
1,1,0,1,0,1,1,1,"Man",1,"Jobs","Patton","Selma","Oppenheimer","Rocketman","Hitchcock","Harriet","Walk the Line","White / Caucasian",40,1,1,138
1,1,1,0,0,1,1,1,"Man",1,"Patton","A Beautiful Mind","Chappaquiddick","The Founder","W. A Life Misunderstood","Coco Before Chanel","Ali","Moneyball","White / Caucasian",53,1,1,138
0,1,1,1,0,1,0,1,"Man",2,"Oppenheimer","Patton","Selma","Ali","The Founder","Harriet","On The Basis of Sex","Braveheart","Hispanic / Latinx",28,1,0,138
1,1,0,1,0,1,0,1,"Woman",0,"Oppenheimer","A Beautiful Day in the Neighborhood","The King's Speech","The Imitation Game","Selma","On The Basis of Sex","Hitchcock","A Beautiful Mind","Asian / Pacific Islander",27,0,0,138
1,0,1,1,0,0,0,0,"Woman",0,"A Beautiful Day in the Neighborhood","The Founder","The Greatest Showman","The Aviator","Jobs","The Imitation Game","Selma","Coco Before Chanel","Black or African American",61,0,0,138
1,1,1,0,0,0,1,0,"Woman",1,"Capote","Coco Before Chanel","Chaplin","A Beautiful Day in the Neighborhood","Harriet","On The Basis of Sex","Selma","Tolkien","White / Caucasian",54,0,1,138
1,1,0,1,1,0,0,1,"Woman",1,"Oppenheimer","Rocketman","A Beautiful Day in the Neighborhood","The Greatest Showman","Ali","Selma","On The Basis of Sex","42","Hispanic / Latinx",35,0,0,138
0,1,1,1,0,1,1,0,"Man",2,"The Founder","Ali","The King's Speech","Patton","42","The Aviator","On The Basis of Sex","The Greatest Showman","Asian / Pacific Islander",35,1,0,138
0,1,1,1,0,0,1,0,"Woman",2,"Braveheart","Moneyball","42","Ali","J. Edgar","W. A Life Misunderstood","The Imitation Game","The Founder","White / Caucasian",39,0,1,138
1,1,1,0,0,0,1,0,"Woman",1,"Oppenheimer","Tolkien","Coco Before Chanel","Ali","Rocketman","The Greatest Showman","The King's Speech","The Imitation Game","Asian / Pacific Islander",55,0,0,138
0,1,1,1,0,0,1,0,"Woman",1,"On The Basis of Sex","Ali","Coco Before Chanel","The Doors","Walk the Line","The Greatest Showman","Rocketman","The Founder","White / Caucasian",52,0,1,138
0,1,1,1,1,0,0,1,"Man",0,"A Beautiful Day in the Neighborhood","The Greatest Showman","Tolkien","Jobs","Hitchcock","Moneyball","Braveheart","42","White / Caucasian",56,1,1,138
0,1,1,1,0,1,1,0,"Man",1,"Jobs","J. Edgar","The Aviator","Ali","Capote","Rocketman","The King's Speech","The Greatest Showman","White / Caucasian",46,1,1,138
1,1,1,0,0,0,0,1,"Man",1,"The Founder","Selma","Ali","Hitchcock","Chaplin","A Beautiful Day in the Neighborhood","Jobs","The Doors","White / Caucasian",40,1,1,138
0,1,1,1,0,1,1,1,"Woman",1,"On The Basis of Sex","Walk the Line","The Aviator","Selma","Chappaquiddick","Jobs","Ali","Rocketman","White / Caucasian",59,0,1,138
0,1,1,1,0,0,0,1,"Man",2,"The Founder","Jobs","Oppenheimer","On The Basis of Sex","Selma","Ali","42","Patton","White / Caucasian",63,1,1,138
0,1,1,1,0,0,0,0,"Woman",1,"Oppenheimer","A Beautiful Mind","Selma","The King's Speech","Patton","Rocketman","42","Capote","White / Caucasian",43,0,1,138
0,1,1,1,0,1,0,0,"Man",2,"The Aviator","Patton","Ali","LBJ","J. Edgar","Braveheart","Harriet","The King's Speech","Black or African American",49,1,0,138
1,1,1,0,0,0,0,1,"Man",0,"Braveheart","Walk the Line","Hitchcock","Patton","Capote","The Greatest Showman","Chaplin","Nixon","White / Caucasian",35,1,1,138
1,1,0,1,0,0,0,1,"Woman",2,"The King's Speech","Ali","Walk the Line","A Beautiful Day in the Neighborhood","Jobs","Rocketman","42","Selma","White / Caucasian",50,0,1,138
1,0,1,1,0,0,1,0,"Woman",1,"Harriet","Braveheart","Walk the Line","The Greatest Showman","Patton","Selma","Oppenheimer","The Founder","White / Caucasian",58,0,1,138
1,1,1,0,0,1,1,1,"Man",2,"Patton","A Beautiful Day in the Neighborhood","Selma","On The Basis of Sex","Harriet","42","Jobs","Walk the Line","Hispanic / Latinx",36,1,0,138
0,1,1,1,1,0,0,1,"Woman",2,"Ali","Braveheart","Harriet","The Greatest Showman","Tolkien","Chaplin","A Beautiful Day in the Neighborhood","42","Black or African American",26,0,0,138
1,0,1,1,0,0,0,1,"Woman",3,"Ali","The Greatest Showman","A Beautiful Day in the Neighborhood","Harriet","42","Coco Before Chanel","On The Basis of Sex","Chaplin","White / Caucasian",20,0,1,138
0,1,1,1,0,0,1,0,"Woman",2,"Coco Before Chanel","On The Basis of Sex","Harriet","Jobs","Oppenheimer","42","Chappaquiddick","Tolkien","White / Caucasian",66,0,1,138
1,1,0,1,1,0,1,1,"Man",1,"42","The Imitation Game","A Beautiful Day in the Neighborhood","A Beautiful Mind","Jobs","Selma","Patton","Harriet","Black or African American",47,1,0,138
0,1,1,1,0,0,0,0,"Woman",1,"The Founder","Harriet","Selma","Tolkien","Jobs","A Beautiful Day in the Neighborhood","Walk the Line","Coco Before Chanel","White / Caucasian",33,0,1,138
0,1,1,1,0,0,1,0,"Woman",2,"A Beautiful Day in the Neighborhood","Walk the Line","Rocketman","The Doors","42","On The Basis of Sex","Harriet","The Imitation Game","White / Caucasian",37,0,1,138
1,0,1,1,0,0,0,1,"Woman",1,"A Beautiful Day in the Neighborhood","Jobs","Patton","Braveheart","Harriet","Oppenheimer","The Imitation Game","Selma","White / Caucasian",45,0,1,138
1,1,1,0,0,0,1,1,"Woman",2,"Ali","Jobs","On The Basis of Sex","Chaplin","W. A Life Misunderstood","Selma","Harriet","J. Edgar","White / Caucasian",63,0,1,138
1,1,0,1,0,0,1,0,"Woman",2,"42","Moneyball","On The Basis of Sex","Braveheart","Jobs","Ali","Coco Before Chanel","A Beautiful Day in the Neighborhood","White / Caucasian",39,0,1,138
0,1,1,1,0,0,0,0,"Woman",1,"Selma","Oppenheimer","Walk the Line","Rocketman","The Greatest Showman","Harriet","Nixon","Coco Before Chanel","White / Caucasian",41,0,1,138
0,1,1,1,0,1,0,1,"Man",3,"Ali","Patton","42","A Beautiful Day in the Neighborhood","Harriet","Selma","LBJ","A Beautiful Mind","Black or African American",56,1,0,138
1,1,0,1,0,1,1,1,"Man",1,"The Founder","The Greatest Showman","42","Tolkien","Braveheart","Jobs","Oppenheimer","Walk the Line","White / Caucasian",43,1,1,138
0,1,1,1,0,0,0,1,"Man",1,"42","Oppenheimer","Patton","The Founder","Hitchcock","The King's Speech","Capote","Selma","White / Caucasian",28,1,1,138
1,1,0,1,0,1,0,1,"Man",1,"Harriet","A Beautiful Day in the Neighborhood","LBJ","Hitchcock","Moneyball","Tolkien","The Imitation Game","A Beautiful Mind","White / Caucasian",36,1,1,138
1,0,1,1,0,1,1,1,"Non-binary",1,"The Doors","Tolkien","Selma","A Beautiful Day in the Neighborhood","Braveheart","42","The Greatest Showman","Rocketman","White / Caucasian",33,0,1,138
0,1,1,1,0,1,1,0,"Woman",2,"Walk the Line","A Beautiful Day in the Neighborhood","On The Basis of Sex","The Founder","Jobs","Harriet","42","The Greatest Showman","White / Caucasian",66,0,1,138
0,1,1,1,0,0,0,1,"Man",3,"Oppenheimer","42","Harriet","Jobs","Tolkien","Ali","Walk the Line","Selma","White / Caucasian",25,1,1,138
0,1,1,1,1,0,0,1,"Woman",1,"Chaplin","Nixon","Coco Before Chanel","Patton","Jobs","Ali","Selma","42","White / Caucasian",57,0,1,138
1,1,1,0,1,0,1,1,"Man",2,"Selma","A Beautiful Day in the Neighborhood","Ali","On The Basis of Sex","A Beautiful Mind","42","Walk the Line","Harriet","White / Caucasian",38,1,1,138
0,1,1,1,0,1,1,1,"Man",2,"Harriet","On The Basis of Sex","A Beautiful Mind","The King's Speech","Selma","Ali","Jobs","Walk the Line","Hispanic / Latinx",45,1,0,138
1,1,1,0,0,0,0,1,"Woman",1,"The Founder","Selma","Jobs","Hitchcock","Ali","Oppenheimer","The Imitation Game","Chaplin","White / Caucasian",38,0,1,138
1,1,1,0,0,1,0,1,"Man",1,"Coco Before Chanel","Harriet","Walk the Line","The Founder","W. A Life Misunderstood","Jobs","Selma","A Beautiful Mind","White / Caucasian",50,1,1,138
0,1,1,1,1,1,0,1,"Man",0,"Braveheart","Selma","Patton","Jobs","J. Edgar","The Imitation Game","Nixon","Ali","White / Caucasian",75,1,1,138
1,1,1,0,0,1,1,0,"Woman",1,"Walk the Line","Ali","The Aviator","The Founder","The Imitation Game","Rocketman","Jobs","The Greatest Showman","White / Caucasian",63,0,1,138
0,1,1,1,0,1,0,1,"Woman",2,"Ali","W. A Life Misunderstood","Jobs","Selma","Harriet","Coco Before Chanel","The Doors","Braveheart","White / Caucasian",41,0,1,138
1,1,1,0,0,1,0,1,"Woman",1,"42","The King's Speech","A Beautiful Mind","The Imitation Game","Oppenheimer","Walk the Line","A Beautiful Day in the Neighborhood","Braveheart","White / Caucasian",55,0,1,138
0,1,1,1,0,0,0,0,"Man",2,"Ali","A Beautiful Day in the Neighborhood","Chaplin","Selma","Harriet","Rocketman","Jobs","Coco Before Chanel","Black or African American",52,1,0,138
0,1,1,1,0,0,1,0,"Man",1,"Selma","Walk the Line","Oppenheimer","Jobs","Braveheart","Ali","The Doors","A Beautiful Day in the Neighborhood","Black or African American",47,1,0,138
0,1,1,1,0,1,0,1,"Woman",1,"Walk the Line","Oppenheimer","A Beautiful Day in the Neighborhood","The Doors","The Imitation Game","Nixon","Harriet","The Aviator","White / Caucasian",36,0,1,138
1,0,1,1,0,1,0,1,"Woman",0,"J. Edgar","Chappaquiddick","Coco Before Chanel","Tolkien","The Founder","Chaplin","Jobs","The Aviator","Black or African American",48,0,0,138
0,1,1,1,1,1,0,1,"Man",1,"Braveheart","Jobs","Selma","Tolkien","Harriet","W. A Life Misunderstood","The Doors","Ali","White / Caucasian",33,1,1,138
1,1,0,1,0,0,1,0,"Man",3,"A Beautiful Day in the Neighborhood","42","Ali","On The Basis of Sex","Selma","Oppenheimer","Harriet","The Imitation Game","White / Caucasian",52,1,1,138
0,1,1,1,0,1,0,1,"Woman",2,"Harriet","Oppenheimer","42","Selma","A Beautiful Mind","The Imitation Game","The Greatest Showman","The Aviator","Black or African American",68,0,0,138
0,1,1,1,0,0,1,1,"Man",2,"Ali","Patton","Hitchcock","42","The Doors","Selma","Walk the Line","Jobs","White / Caucasian",40,1,1,138
0,1,1,1,1,0,1,1,"Man",2,"Ali","The Doors","Jobs","Selma","42","On The Basis of Sex","Walk the Line","Harriet","White / Caucasian",40,1,1,138
0,1,1,1,1,1,0,1,"Man",1,"Jobs","42","LBJ","Selma","The Founder","Chaplin","Hitchcock","Ali","White / Caucasian",36,1,1,138
1,0,1,1,0,0,0,1,"Man",2,"Oppenheimer","Patton","The Founder","On The Basis of Sex","Walk the Line","Harriet","42","Selma","White / Caucasian",40,1,1,138
1,1,1,0,0,0,1,1,"Woman",2,"The Imitation Game","The King's Speech","Tolkien","Selma","A Beautiful Day in the Neighborhood","Harriet","42","On The Basis of Sex","White / Caucasian",36,0,1,138
0,1,1,1,0,1,0,1,"Man",1,"Patton","Jobs","Ali","Nixon","The Founder","Walk the Line","The Aviator","Braveheart","White / Caucasian",40,1,1,138
1,0,1,1,0,1,1,1,"Non-binary",2,"Oppenheimer","Harriet","The Doors","The Aviator","The King's Speech","42","The Greatest Showman","Rocketman","White / Caucasian",55,0,1,138
0,1,1,1,0,0,1,1,"Woman",1,"The Imitation Game","A Beautiful Mind","Walk the Line","A Beautiful Day in the Neighborhood","Oppenheimer","The Aviator","42","Jobs","White / Caucasian",57,0,1,138
1,1,0,1,0,1,1,1,"Woman",2,"On The Basis of Sex","The Doors","Ali","Harriet","J. Edgar","Selma","Tolkien","Rocketman","White / Caucasian",66,0,1,138
1,1,1,0,0,0,0,0,"Man",1,"Ali","Oppenheimer","Chappaquiddick","Chaplin","Tolkien","Braveheart","The Doors","Coco Before Chanel","White / Caucasian",38,1,1,138
0,1,1,1,0,0,1,1,"Woman",1,"W. A Life Misunderstood","Hitchcock","Nixon","Moneyball","Selma","Oppenheimer","Ali","Jobs","White / Caucasian",49,0,1,138
0,1,1,1,1,1,0,1,"Man",1,"The Founder","The Imitation Game","42","Jobs","On The Basis of Sex","A Beautiful Day in the Neighborhood","Oppenheimer","Ali","Black or African American",28,1,0,138
0,1,1,1,0,0,0,1,"Woman",0,"Coco Before Chanel","Hitchcock","Oppenheimer","The Founder","Walk the Line","Jobs","A Beautiful Day in the Neighborhood","Chaplin","White / Caucasian",34,0,1,138
0,1,1,1,0,0,0,1,"Man",1,"Harriet","Tolkien","The Founder","On The Basis of Sex","The Aviator","The Imitation Game","Moneyball","Patton","White / Caucasian",37,1,1,138
1,1,0,1,0,0,1,0,"Man",2,"Harriet","42","A Beautiful Day in the Neighborhood","The Imitation Game","LBJ","Patton","Selma","Tolkien","White / Caucasian",48,1,1,138
1,0,1,1,0,0,1,0,"Man",3,"42","Jobs","Selma","A Beautiful Mind","W. A Life Misunderstood","Harriet","Ali","Tolkien","White / Caucasian",25,1,1,138
0,1,1,1,0,1,0,1,"Woman",2,"Rocketman","Walk the Line","Harriet","42","On The Basis of Sex","A Beautiful Day in the Neighborhood","The Greatest Showman","A Beautiful Mind","White / Caucasian",33,0,1,138
