"treatment","men_pool","cond","pool","female_pick","base_gender","tech_pick","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","fair1_num","fair2_num","fair3_num","fairness","I1_num","I2_num","I3_num","I4_num","internal_motivation","E1_num","E2_num","E3_num","external_motivation","num_excluded_total"
1,0,"treat","women",1,2,0,"Carol Tomé (CEO of UPS)","Michele Buck (CEO of Hershey)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Larry Page (Co-founder of Google)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Man",45,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",0,5,0,"Arianna Huffington (Founder of Thrive Global)","Leah Busque (Founder of TaskRabbit)","Melanie Perkins (Founder of Canva)","Jane Fraser (CEO of Citigroup)","Carol Tomé (CEO of UPS)","Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",35,3,4,3,3.33333333333333,3,3,3,3,3,4,3,3,3.33333333333333,68
0,0,"control","women",1,5,0,"Daymond John (Founder of FUBU)","Arianna Huffington (Founder of Thrive Global)","Carol Tomé (CEO of UPS)","Christine Leahy (CEO of CDW)","Jessica Alba (Founder of The Honest Company)","Julia Hartz (Co-founder of EventBrite)","Gail Boudreaux (CEO of Elevance Health)","Black or African American","Man",53,1,1,4,2,1,1,1,1,1,1,1,1,1,68
0,0,"control","women",1,3,0,"Daymond John (Founder of FUBU)","Carol Tomé (CEO of UPS)","Julia Hartz (Co-founder of EventBrite)","Phil Knight (Co-founder of Nike)","Melanie Perkins (Founder of Canva)","Sundar Pichai (CEO of Alphabet Inc.)","Kendra Scott (Founder of Kendra Scott)","White / Caucasian","Woman",26,7,4,7,6,7,5,5,1,4.5,3,7,7,5.66666666666667,68
1,1,"treat","men",1,4,0,"Satya Nadella (CEO of Microsoft)","Lisa Su (CEO of AMD)","Leah Busque (Founder of TaskRabbit)","Kendra Scott (Founder of Kendra Scott)","Mary Barra (CEO of General Motors)","Phil Knight (Co-founder of Nike)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Woman",26,2,3,3,2.66666666666667,2,3,3,3,2.75,2,2,2,2,68
1,0,"treat","women",0,4,0,"Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Tim Cook (CEO of Apple)","Kate Johnson (CEO of Lumen Technologies)","Leah Busque (Founder of TaskRabbit)","Melanie Perkins (Founder of Canva)","Larry Page (Co-founder of Google)","Black or African American","Woman",60,7,7,7,7,7,7,7,7,7,7,7,7,7,68
0,1,"control","men",0,0,0,"Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Satya Nadella (CEO of Microsoft)","Jensen Huang (CEO of NVIDIA)","Jamie Dimon (CEO of JPMorgan Chase)","Jeff Bezos (Founder of Amazon)","White / Caucasian","Man",58,2,2,2,2,2,2,2,2,2,2,2,2,2,68
1,0,"treat","women",1,3,0,"Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Arianna Huffington (Founder of Thrive Global)","Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Oprah Winfrey (Founder of OWN)","Sara Blakely (Founder of Spanx)","White / Caucasian","Woman",40,5,3,6,4.66666666666667,6,6,6,6,6,3,3,3,3,68
0,0,"control","women",1,4,0,"Jessica Alba (Founder of The Honest Company)","Melanie Perkins (Founder of Canva)","Michele Buck (CEO of Hershey)","Gail Boudreaux (CEO of Elevance Health)","Phil Knight (Co-founder of Nike)","Warren Buffett (CEO of Berkshire Hathaway)","Linda Yaccarino (CEO of X)","White / Caucasian","Woman",41,2,2,4,2.66666666666667,2,2,2,3,2.25,2,2,3,2.33333333333333,68
0,1,"control","men",0,0,0,"Tim Cook (CEO of Apple)","Bill Gates (Co-founder of Microsoft)","Jamie Dimon (CEO of JPMorgan Chase)","Mark Zuckerberg (Co-founder of Facebook)","Jeff Bezos (Founder of Amazon)","Larry Page (Co-founder of Google)","Satya Nadella (CEO of Microsoft)","Hispanic / Latinx","Man",26,4,4,4,4,7,4,4,4,4.75,4,4,4,4,68
1,0,"treat","women",0,4,0,"Tim Cook (CEO of Apple)","Lisa Su (CEO of AMD)","Kendra Scott (Founder of Kendra Scott)","Larry Page (Co-founder of Google)","Jessica Alba (Founder of The Honest Company)","Sara Blakely (Founder of Spanx)","Sundar Pichai (CEO of Alphabet Inc.)","Asian / Pacific Islander","Man",39,5,5,4,4.66666666666667,4,4,5,5,4.5,5,3,4,4,68
1,1,"treat","men",1,1,0,"Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Phil Knight (Co-founder of Nike)","Richard Branson (Founder of Virgin Group)","Satya Nadella (CEO of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Man",44,2,1,1,1.33333333333333,1,2,2,2,1.75,1,1,1,1,68
0,1,"control","men",1,1,0,"Jensen Huang (CEO of NVIDIA)","Jeff Bezos (Founder of Amazon)","Jamie Dimon (CEO of JPMorgan Chase)","Warren Buffett (CEO of Berkshire Hathaway)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Lisa Su (CEO of AMD)","Mary Barra (CEO of General Motors)","White / Caucasian","Man",65,2,2,4,2.66666666666667,2,3,3,2,2.5,2,2,2,2,68
0,1,"control","men",0,1,0,"Jeff Bezos (Founder of Amazon)","Mary Barra (CEO of General Motors)","Mark Zuckerberg (Co-founder of Facebook)","Warren Buffett (CEO of Berkshire Hathaway)","Michael Bloomberg (Co-founder of Bloomberg LP)","Tim Cook (CEO of Apple)","Howard Schultz (Founder of Starbucks)","Hispanic / Latinx","Woman",24,6,6,6,6,5,6,6,3,5,5,6,6,5.66666666666667,68
0,0,"control","women",1,3,0,"Carol Tomé (CEO of UPS)","Mary Barra (CEO of General Motors)","Michele Buck (CEO of Hershey)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Larry Page (Co-founder of Google)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Woman",35,5,5,5,5,5,5,5,7,5.5,5,5,1,3.66666666666667,68
0,1,"control","men",0,3,0,"Whitney Wolfe Herd (Founder of Bumble)","Howard Schultz (Founder of Starbucks)","Lisa Su (CEO of AMD)","Sundar Pichai (CEO of Alphabet Inc.)","Brian Moynihan (CEO of Bank of America)","Kendra Scott (Founder of Kendra Scott)","Daymond John (Founder of FUBU)","White / Caucasian","Woman",29,4,4,4,4,4,4,4,4,4,4,7,4,5,68
1,1,"treat","men",0,2,0,"Tim Cook (CEO of Apple)","Jamie Dimon (CEO of JPMorgan Chase)","Howard Schultz (Founder of Starbucks)","Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Leah Busque (Founder of TaskRabbit)","Andy Jassy (CEO of Amazon)","White / Caucasian","Woman",65,3,5,6,4.66666666666667,5,6,2,7,5,5,6,4,5,68
1,1,"treat","men",1,0,0,"Warren Buffett (CEO of Berkshire Hathaway)","Jamie Dimon (CEO of JPMorgan Chase)","Richard Branson (Founder of Virgin Group)","Sundar Pichai (CEO of Alphabet Inc.)","Satya Nadella (CEO of Microsoft)","Bill Gates (Co-founder of Microsoft)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",32,2,2,2,2,4,3,3,1,2.75,4,4,4,4,68
1,1,"treat","men",0,1,0,"Richard Branson (Founder of Virgin Group)","Jensen Huang (CEO of NVIDIA)","Jamie Dimon (CEO of JPMorgan Chase)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Mary Barra (CEO of General Motors)","Warren Buffett (CEO of Berkshire Hathaway)","Daymond John (Founder of FUBU)","White / Caucasian","Woman",50,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,0,"control","women",0,4,0,"Sara Blakely (Founder of Spanx)","Michele Buck (CEO of Hershey)","Kendra Scott (Founder of Kendra Scott)","Jessica Alba (Founder of The Honest Company)","Daymond John (Founder of FUBU)","Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",49,7,7,7,7,6,6,5,6,5.75,6,6,6,6,68
1,0,"treat","women",0,2,0,"Kate Johnson (CEO of Lumen Technologies)","Larry Page (Co-founder of Google)","Daymond John (Founder of FUBU)","Tim Cook (CEO of Apple)","Christine Leahy (CEO of CDW)","Sundar Pichai (CEO of Alphabet Inc.)","Warren Buffett (CEO of Berkshire Hathaway)","White / Caucasian","Woman",56,2,3,3,2.66666666666667,2,2,3,3,2.5,5,3,3,3.66666666666667,68
0,1,"control","men",0,6,0,"Whitney Wolfe Herd (Founder of Bumble)","Lisa Su (CEO of AMD)","Kendra Scott (Founder of Kendra Scott)","Leah Busque (Founder of TaskRabbit)","Jane Fraser (CEO of Citigroup)","Mary Barra (CEO of General Motors)","Warren Buffett (CEO of Berkshire Hathaway)","Asian / Pacific Islander","Man",45,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,1,"control","men",0,1,0,"Bill Gates (Co-founder of Microsoft)","Jamie Dimon (CEO of JPMorgan Chase)","Phil Knight (Co-founder of Nike)","Warren Buffett (CEO of Berkshire Hathaway)","Jensen Huang (CEO of NVIDIA)","Mary Barra (CEO of General Motors)","Brian Moynihan (CEO of Bank of America)","White / Caucasian","Man",43,2,2,2,2,2,2,2,2,2,2,2,2,2,68
0,0,"control","women",1,2,0,"Warren Buffett (CEO of Berkshire Hathaway)","Oprah Winfrey (Founder of OWN)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Larry Page (Co-founder of Google)","Carol Tomé (CEO of UPS)","Michele Buck (CEO of Hershey)","White / Caucasian","Another gender not listed here:",63,6,6,6,6,7,6,6,6,6.25,4,1,1,2,68
1,0,"treat","women",1,1,0,"Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Michele Buck (CEO of Hershey)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Linda Yaccarino (CEO of X)","White / Caucasian","Man",32,5,4,4,4.33333333333333,5,5,6,6,5.5,4,5,5,4.66666666666667,68
1,0,"treat","women",1,3,0,"Jane Fraser (CEO of Citigroup)","Melanie Perkins (Founder of Canva)","Linda Yaccarino (CEO of X)","Tim Cook (CEO of Apple)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Julia Hartz (Co-founder of EventBrite)","White / Caucasian","Man",54,1,1,1,1,1,5,1,1,2,1,1,1,1,68
0,1,"control","men",0,2,0,"Bill Gates (Co-founder of Microsoft)","Phil Knight (Co-founder of Nike)","Mary Barra (CEO of General Motors)","Leah Busque (Founder of TaskRabbit)","Sundar Pichai (CEO of Alphabet Inc.)","Satya Nadella (CEO of Microsoft)","Michael Bloomberg (Co-founder of Bloomberg LP)","White / Caucasian","Woman",45,4,4,5,4.33333333333333,2,5,6,5,4.5,2,2,2,2,68
0,0,"control","women",0,3,0,"Jessica Alba (Founder of The Honest Company)","Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Tim Cook (CEO of Apple)","Daymond John (Founder of FUBU)","Gail Boudreaux (CEO of Elevance Health)","Phil Knight (Co-founder of Nike)","White / Caucasian","Man",28,4,5,5,4.66666666666667,5,4,5,5,4.75,5,4,4,4.33333333333333,68
1,1,"treat","men",0,1,0,"Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Daymond John (Founder of FUBU)","Kendra Scott (Founder of Kendra Scott)","Jeff Bezos (Founder of Amazon)","Richard Branson (Founder of Virgin Group)","Bill Gates (Co-founder of Microsoft)","White / Caucasian","Woman",44,2,2,4,2.66666666666667,5,4,5,2,4,2,6,3,3.66666666666667,68
0,1,"control","men",0,1,0,"Bill Gates (Co-founder of Microsoft)","Daymond John (Founder of FUBU)","Jeff Bezos (Founder of Amazon)","Tim Cook (CEO of Apple)","Richard Branson (Founder of Virgin Group)","Kendra Scott (Founder of Kendra Scott)","Warren Buffett (CEO of Berkshire Hathaway)","Black or African American","Woman",43,6,3,5,4.66666666666667,7,3,7,6,5.75,5,6,5,5.33333333333333,68
0,0,"control","women",1,3,0,"Sara Blakely (Founder of Spanx)","Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Jane Fraser (CEO of Citigroup)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",55,2,2,2,2,2,2,5,1,2.5,1,1,1,1,68
1,1,"treat","men",0,3,0,"Bill Gates (Co-founder of Microsoft)","Jane Fraser (CEO of Citigroup)","Lisa Su (CEO of AMD)","Michael Bloomberg (Co-founder of Bloomberg LP)","Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Sundar Pichai (CEO of Alphabet Inc.)","White / Caucasian","Woman",44,4,4,5,4.33333333333333,2,6,3,4,3.75,5,6,6,5.66666666666667,68
0,0,"control","women",1,5,0,"Warren Buffett (CEO of Berkshire Hathaway)","Oprah Winfrey (Founder of OWN)","Jessica Alba (Founder of The Honest Company)","Arianna Huffington (Founder of Thrive Global)","Sara Blakely (Founder of Spanx)","Jane Fraser (CEO of Citigroup)","Mary Barra (CEO of General Motors)","White / Caucasian","Man",49,2,2,2,2,1,1,2,2,1.5,1,2,1,1.33333333333333,68
1,0,"treat","women",1,4,0,"Warren Buffett (CEO of Berkshire Hathaway)","Mary Barra (CEO of General Motors)","Larry Page (Co-founder of Google)","Carol Tomé (CEO of UPS)","Michele Buck (CEO of Hershey)","Linda Yaccarino (CEO of X)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Man",58,3,3,2,2.66666666666667,3,3,3,2,2.75,5,2,3,3.33333333333333,68
0,1,"control","men",0,1,0,"Satya Nadella (CEO of Microsoft)","Michael Bloomberg (Co-founder of Bloomberg LP)","Leah Busque (Founder of TaskRabbit)","Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Richard Branson (Founder of Virgin Group)","Warren Buffett (CEO of Berkshire Hathaway)","White / Caucasian","Woman",42,2,2,3,2.33333333333333,2,2,2,2,2,2,2,2,2,68
0,1,"control","men",1,1,0,"Bill Gates (Co-founder of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Mary Barra (CEO of General Motors)","Daymond John (Founder of FUBU)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Woman",46,1,1,1,1,1,2,2,2,1.75,1,1,1,1,68
1,1,"treat","men",1,0,0,"Jeff Bezos (Founder of Amazon)","Larry Page (Co-founder of Google)","Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Satya Nadella (CEO of Microsoft)","Howard Schultz (Founder of Starbucks)","Kendra Scott (Founder of Kendra Scott)","White / Caucasian","Man",36,7,7,7,7,7,7,7,6,6.75,6,1,1,2.66666666666667,68
0,1,"control","men",0,0,0,"Jeff Bezos (Founder of Amazon)","Bill Gates (Co-founder of Microsoft)","Warren Buffett (CEO of Berkshire Hathaway)","Richard Branson (Founder of Virgin Group)","Jensen Huang (CEO of NVIDIA)","Larry Page (Co-founder of Google)","Jamie Dimon (CEO of JPMorgan Chase)","White / Caucasian","Man",37,1,1,1,1,1,1,1,1,1,1,2,1,1.33333333333333,68
0,0,"control","women",1,3,0,"Sundar Pichai (CEO of Alphabet Inc.)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Arianna Huffington (Founder of Thrive Global)","Gail Boudreaux (CEO of Elevance Health)","Kate Johnson (CEO of Lumen Technologies)","Whitney Wolfe Herd (Founder of Bumble)","Asian / Pacific Islander","Woman",36,2,2,2,2,2,2,5,3,3,2,2,2,2,68
0,1,"control","men",0,1,0,"Mark Zuckerberg (Co-founder of Facebook)","Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Mary Barra (CEO of General Motors)","Howard Schultz (Founder of Starbucks)","Jeff Bezos (Founder of Amazon)","White / Caucasian","Man",28,7,6,6,6.33333333333333,6,5,5,6,5.5,7,6,6,6.33333333333333,68
1,1,"treat","men",1,1,0,"Larry Page (Co-founder of Google)","Jeff Bezos (Founder of Amazon)","Phil Knight (Co-founder of Nike)","Howard Schultz (Founder of Starbucks)","Mark Zuckerberg (Co-founder of Facebook)","Mary Barra (CEO of General Motors)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Woman",41,5,4,6,5,5,6,6,6,5.75,6,5,5,5.33333333333333,68
1,1,"treat","men",1,0,0,"Bill Gates (Co-founder of Microsoft)","Howard Schultz (Founder of Starbucks)","Warren Buffett (CEO of Berkshire Hathaway)","Jeff Bezos (Founder of Amazon)","Michael Bloomberg (Co-founder of Bloomberg LP)","Richard Branson (Founder of Virgin Group)","Kendra Scott (Founder of Kendra Scott)","White / Caucasian","Man",38,7,6,7,6.66666666666667,7,7,7,7,7,7,6,7,6.66666666666667,68
0,0,"control","women",0,4,0,"Arianna Huffington (Founder of Thrive Global)","Sara Blakely (Founder of Spanx)","Leah Busque (Founder of TaskRabbit)","Jessica Alba (Founder of The Honest Company)","Warren Buffett (CEO of Berkshire Hathaway)","Larry Page (Co-founder of Google)","Tim Cook (CEO of Apple)","White / Caucasian","Woman",51,3,3,3,3,6,5,4,5,5,2,3,2,2.33333333333333,68
1,0,"treat","women",1,2,0,"Sundar Pichai (CEO of Alphabet Inc.)","Lisa Su (CEO of AMD)","Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Arianna Huffington (Founder of Thrive Global)","Larry Page (Co-founder of Google)","Julia Hartz (Co-founder of EventBrite)","Asian / Pacific Islander","Woman",42,2,1,2,1.66666666666667,4,4,5,5,4.5,1,2,1,1.33333333333333,68
0,1,"control","men",0,1,0,"Bill Gates (Co-founder of Microsoft)","Larry Page (Co-founder of Google)","Mark Zuckerberg (Co-founder of Facebook)","Jeff Bezos (Founder of Amazon)","Phil Knight (Co-founder of Nike)","Whitney Wolfe Herd (Founder of Bumble)","Howard Schultz (Founder of Starbucks)","White / Caucasian","Woman",50,2,2,2,2,2,2,2,2,2,2,2,2,2,68
0,0,"control","women",1,5,0,"Tim Cook (CEO of Apple)","Linda Yaccarino (CEO of X)","Gail Boudreaux (CEO of Elevance Health)","Melanie Perkins (Founder of Canva)","Leah Busque (Founder of TaskRabbit)","Julia Hartz (Co-founder of EventBrite)","Jessica Alba (Founder of The Honest Company)","White / Caucasian","Woman",29,5,3,5,4.33333333333333,3,5,5,6,4.75,4,3,4,3.66666666666667,68
1,0,"treat","women",0,4,0,"Lisa Su (CEO of AMD)","Oprah Winfrey (Founder of OWN)","Michele Buck (CEO of Hershey)","Warren Buffett (CEO of Berkshire Hathaway)","Phil Knight (Co-founder of Nike)","Mary Barra (CEO of General Motors)","Daymond John (Founder of FUBU)","White / Caucasian","Man",49,6,6,6,6,4,6,6,5,5.25,1,1,1,1,68
1,1,"treat","men",1,1,0,"Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Satya Nadella (CEO of Microsoft)","Michael Bloomberg (Co-founder of Bloomberg LP)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Woman",58,5,4,4,4.33333333333333,5,2,5,5,4.25,5,5,2,4,68
1,1,"treat","men",1,2,0,"Larry Page (Co-founder of Google)","Satya Nadella (CEO of Microsoft)","Tim Cook (CEO of Apple)","Phil Knight (Co-founder of Nike)","Whitney Wolfe Herd (Founder of Bumble)","Leah Busque (Founder of TaskRabbit)","Kendra Scott (Founder of Kendra Scott)","White / Caucasian","Woman",47,7,7,7,7,7,7,7,7,7,2,5,2,3,68
1,0,"treat","women",1,5,0,"Leah Busque (Founder of TaskRabbit)","Phil Knight (Co-founder of Nike)","Sara Blakely (Founder of Spanx)","Melanie Perkins (Founder of Canva)","Arianna Huffington (Founder of Thrive Global)","Lisa Su (CEO of AMD)","Whitney Wolfe Herd (Founder of Bumble)","Asian / Pacific Islander","Woman",38,2,2,2,2,2,3,3,3,2.75,2,3,2,2.33333333333333,68
0,1,"control","men",0,1,0,"Andy Jassy (CEO of Amazon)","Tim Cook (CEO of Apple)","Lisa Su (CEO of AMD)","Jensen Huang (CEO of NVIDIA)","Howard Schultz (Founder of Starbucks)","Phil Knight (Co-founder of Nike)","Daymond John (Founder of FUBU)","White / Caucasian","Woman",55,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",1,1,0,"Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Phil Knight (Co-founder of Nike)","Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Leah Busque (Founder of TaskRabbit)","White / Caucasian","Woman",64,1,2,1,1.33333333333333,2,2,2,1,1.75,2,1,1,1.33333333333333,68
0,0,"control","women",1,5,0,"Carol Tomé (CEO of UPS)","Jane Fraser (CEO of Citigroup)","Lisa Su (CEO of AMD)","Daymond John (Founder of FUBU)","Melanie Perkins (Founder of Canva)","Jessica Alba (Founder of The Honest Company)","Michele Buck (CEO of Hershey)","White / Caucasian","Woman",36,3,3,3,3,3,4,4,4,3.75,4,3,3,3.33333333333333,68
0,0,"control","women",1,4,0,"Tim Cook (CEO of Apple)","Kate Johnson (CEO of Lumen Technologies)","Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Linda Yaccarino (CEO of X)","Mary Barra (CEO of General Motors)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Woman",46,1,1,1,1,2,2,2,1,1.75,2,1,1,1.33333333333333,68
1,0,"treat","women",1,4,0,"Jane Fraser (CEO of Citigroup)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","Lisa Su (CEO of AMD)","Leah Busque (Founder of TaskRabbit)","Kate Johnson (CEO of Lumen Technologies)","Melanie Perkins (Founder of Canva)","White / Caucasian","Man",33,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",0,4,0,"Whitney Wolfe Herd (Founder of Bumble)","Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Oprah Winfrey (Founder of OWN)","Sara Blakely (Founder of Spanx)","Arianna Huffington (Founder of Thrive Global)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",38,6,6,5,5.66666666666667,5,6,5,5,5.25,3,5,6,4.66666666666667,68
1,1,"treat","men",0,3,0,"Tim Cook (CEO of Apple)","Satya Nadella (CEO of Microsoft)","Leah Busque (Founder of TaskRabbit)","Mary Barra (CEO of General Motors)","Kendra Scott (Founder of Kendra Scott)","Howard Schultz (Founder of Starbucks)","Larry Page (Co-founder of Google)","Asian / Pacific Islander","Woman",30,4,2,2,2.66666666666667,4,4,6,5,4.75,2,2,4,2.66666666666667,68
1,0,"treat","women",1,4,0,"Michele Buck (CEO of Hershey)","Sundar Pichai (CEO of Alphabet Inc.)","Mary Barra (CEO of General Motors)","Sara Blakely (Founder of Spanx)","Larry Page (Co-founder of Google)","Carol Tomé (CEO of UPS)","Lisa Su (CEO of AMD)","White / Caucasian","Non-binary",31,2,2,4,2.66666666666667,2,2,4,2,2.5,2,2,2,2,68
1,1,"treat","men",1,0,0,"Tim Cook (CEO of Apple)","Bill Gates (Co-founder of Microsoft)","Jeff Bezos (Founder of Amazon)","Andy Jassy (CEO of Amazon)","Larry Page (Co-founder of Google)","Michael Bloomberg (Co-founder of Bloomberg LP)","Jane Fraser (CEO of Citigroup)","Hispanic / Latinx","Man",28,3,4,4,3.66666666666667,4,3,3,3,3.25,3,2,2,2.33333333333333,68
1,0,"treat","women",1,6,0,"Jessica Alba (Founder of The Honest Company)","Julia Hartz (Co-founder of EventBrite)","Whitney Wolfe Herd (Founder of Bumble)","Sara Blakely (Founder of Spanx)","Melanie Perkins (Founder of Canva)","Leah Busque (Founder of TaskRabbit)","Kate Johnson (CEO of Lumen Technologies)","White / Caucasian","Woman",31,2,2,2,2,2,5,6,2,3.75,2,4,2,2.66666666666667,68
0,0,"control","women",1,6,0,"Jessica Alba (Founder of The Honest Company)","Kate Johnson (CEO of Lumen Technologies)","Kendra Scott (Founder of Kendra Scott)","Melanie Perkins (Founder of Canva)","Mary Barra (CEO of General Motors)","Michele Buck (CEO of Hershey)","Carol Tomé (CEO of UPS)","White / Caucasian","Man",35,2,2,3,2.33333333333333,4,2,2,3,2.75,1,2,1,1.33333333333333,68
0,1,"control","men",0,1,0,"Sundar Pichai (CEO of Alphabet Inc.)","Andy Jassy (CEO of Amazon)","Leah Busque (Founder of TaskRabbit)","Satya Nadella (CEO of Microsoft)","Howard Schultz (Founder of Starbucks)","Larry Page (Co-founder of Google)","Tim Cook (CEO of Apple)","White / Caucasian","Man",46,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,1,"control","men",0,0,0,"Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Jensen Huang (CEO of NVIDIA)","Larry Page (Co-founder of Google)","Mark Zuckerberg (Co-founder of Facebook)","Jeff Bezos (Founder of Amazon)","Phil Knight (Co-founder of Nike)","White / Caucasian","Man",28,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,1,"treat","men",1,2,0,"Jensen Huang (CEO of NVIDIA)","Lisa Su (CEO of AMD)","Phil Knight (Co-founder of Nike)","Mary Barra (CEO of General Motors)","Larry Page (Co-founder of Google)","Brian Moynihan (CEO of Bank of America)","Jane Fraser (CEO of Citigroup)","White / Caucasian","Man",28,3,3,3,3,4,4,4,3,3.75,3,3,3,3,68
1,0,"treat","women",1,3,0,"Warren Buffett (CEO of Berkshire Hathaway)","Gail Boudreaux (CEO of Elevance Health)","Larry Page (Co-founder of Google)","Mary Barra (CEO of General Motors)","Lisa Su (CEO of AMD)","Tim Cook (CEO of Apple)","Michele Buck (CEO of Hershey)","White / Caucasian","Man",72,2,2,2,2,2,4,4,2,3,3,4,2,3,68
1,0,"treat","women",0,4,0,"Warren Buffett (CEO of Berkshire Hathaway)","Kendra Scott (Founder of Kendra Scott)","Michele Buck (CEO of Hershey)","Christine Leahy (CEO of CDW)","Melanie Perkins (Founder of Canva)","Phil Knight (Co-founder of Nike)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",54,6,6,6,6,6,7,6,7,6.5,6,6,7,6.33333333333333,68
0,1,"control","men",1,1,0,"Howard Schultz (Founder of Starbucks)","Larry Page (Co-founder of Google)","Whitney Wolfe Herd (Founder of Bumble)","Bill Gates (Co-founder of Microsoft)","Jeff Bezos (Founder of Amazon)","Richard Branson (Founder of Virgin Group)","Leah Busque (Founder of TaskRabbit)","White / Caucasian","Man",62,2,1,1,1.33333333333333,1,2,2,1,1.5,1,1,1,1,68
0,1,"control","men",1,0,0,"Bill Gates (Co-founder of Microsoft)","Jeff Bezos (Founder of Amazon)","Mark Zuckerberg (Co-founder of Facebook)","Jamie Dimon (CEO of JPMorgan Chase)","Warren Buffett (CEO of Berkshire Hathaway)","Richard Branson (Founder of Virgin Group)","Kendra Scott (Founder of Kendra Scott)","White / Caucasian","Man",30,6,6,4,5.33333333333333,5,6,6,6,5.75,6,5,3,4.66666666666667,68
1,1,"treat","men",1,0,0,"Jamie Dimon (CEO of JPMorgan Chase)","Brian Moynihan (CEO of Bank of America)","Richard Branson (Founder of Virgin Group)","Howard Schultz (Founder of Starbucks)","Andy Jassy (CEO of Amazon)","Jensen Huang (CEO of NVIDIA)","Mary Barra (CEO of General Motors)","American Indian or Alaskan Native","Woman",42,7,6,7,6.66666666666667,7,7,7,7,7,6,6,1,4.33333333333333,68
