"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,0,0,1,1,"Ernest Hemingway","George Orwell","Michael Crichton","Neil Gaiman","J.R.R. Tolkien","Lucy Maud","Jane Austen","Asian / Pacific Islander","Man",46,1,0,"2Liberal",2,-2,"Independent",0,1,0,-0.651789732429653,0.886250797591493,0.30045146752404,1.35914112440327,0.473513414272287,-0.484902927592016,1.8117431655792,-0.401764350509726,0.308358629159152,126
0,1,1,1,0,1,0,1,0,"F. Scott Fitzgerald","Ray Bradbury","J.D. Salinger","J.R.R. Tolkien","George Orwell","Michael Crichton","Kurt Vonnegut","White / Caucasian","Woman",26,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,1,0,"Gabriel Garcia Marquez","Michael Crichton","J.R.R. Tolkien","Charles Dickens","Herman Melville","Ernest Hemingway","Jane Austen","White / Caucasian","Man",32,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15783766133466,-0.658637286530808,-1.20180587009616,-0.188855600429611,-0.801784104597811,-0.484902927592016,-1.03422473511071,-0.986574176579196,-0.835233946427309,126
0,1,1,1,1,0,0,1,3,"Charles Dickens","Zadie Smith","George Orwell","Sylvia Plath","Isabel Allende","J.R.R. Tolkien","Jane Austen","White / Caucasian","Woman",36,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.866354054285377,1.40121349229893,1.30195635927084,1.35914112440327,1.2321662575646,1.22050010028143,1.8117431655792,1.35266512769868,1.46163613118644,126
1,0,1,1,0,0,0,1,0,"George Orwell","Michael Crichton","Ian McEwan","John Steinbeck","Ray Bradbury","Charles Dickens","Jack London","White / Caucasian","Woman",53,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,1,0,0,1,0,"Ernest Hemingway","John Steinbeck","Michael Crichton","George Orwell","J.R.R. Tolkien","Jack London","Sylvia Plath","White / Caucasian","Man",55,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,0.886250797591493,0.30045146752404,0.843142216125642,0.471025669429133,-0.484902927592016,-0.465031154972732,0.183045475559744,-0.255629535668335,126
1,1,0,1,1,1,0,0,2,"Zadie Smith","Sylvia Plath","Ray Bradbury","George Orwell","Ernest Hemingway","John Steinbeck","Joyce Carol Oates","White / Caucasian","Man",47,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,1.91617618700636,0.801203913397441,0.327143307848015,0.977719365634299,1.22050010028143,1.24254958544122,2.52228477983763,1.66177815518676,126
1,1,1,0,0,1,0,1,0,"George Orwell","J.D. Salinger","F. Scott Fitzgerald","Charles Dickens","Kurt Vonnegut","Michael Crichton","Ray Bradbury","White / Caucasian","Man",26,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
1,1,0,1,0,1,0,0,0,"J.R.R. Tolkien","F. Scott Fitzgerald","Ray Bradbury","J.D. Salinger","George Orwell","Michael Crichton","Cormac McCarthy","Asian / Pacific Islander","Man",56,1,0,"6Conservative",6,2,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-1.05337060354983,-0.465031154972732,-0.986574176579196,-0.834991978367253,126
0,1,1,1,0,1,1,1,0,"J.R.R. Tolkien","Michael Crichton","Ray Bradbury","F. Scott Fitzgerald","Ernest Hemingway","Jack London","Gabriel Garcia Marquez","Asian / Pacific Islander","Man",24,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.651789732429653,0.37128810288406,-0.701053424222761,-0.704854508707238,-0.421602390618898,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,1,1,1,"Jane Austen","George Orwell","J.R.R. Tolkien","Ernest Hemingway","Ian McEwan","George Saunders","F. Scott Fitzgerald","White / Caucasian","Woman",29,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,0.866354054285377,-0.143674591823374,-0.701053424222761,-0.188855600429611,-0.0418073905475922,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
0,1,1,1,0,0,0,0,1,"Jack London","Lucy Maud","Ernest Hemingway","F. Scott Fitzgerald","Cormac McCarthy","Gabriel Garcia Marquez","Ian McEwan","White / Caucasian","Woman",55,0,1,"6Conservative",6,2,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","George Orwell","Michael Crichton","Ernest Hemingway","Jane Austen","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Man",36,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,1,1,0,"Ray Bradbury","J.D. Salinger","F. Scott Fitzgerald","George Orwell","J.R.R. Tolkien","John Steinbeck","Charles Dickens","White / Caucasian","Woman",50,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,0,1,1,0,0,0,1,2,"George Orwell","J.D. Salinger","Michael Crichton","Lucy Maud","Ernest Hemingway","Isabel Allende","John Steinbeck","White / Caucasian","Woman",36,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,0.37128810288406,0.30045146752404,0.327143307848015,0.213285268682868,0.652032424323613,0.673356005303233,0.183045475559744,0.502811301728864,126
1,1,0,1,0,1,1,1,1,"Michael Crichton","Kurt Vonnegut","Joyce Carol Oates","F. Scott Fitzgerald","Ian McEwan","George Orwell","J.R.R. Tolkien","White / Caucasian","Woman",50,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,0,0,1,1,1,"Michael Crichton","Ray Bradbury","Jane Austen","Herman Melville","John Steinbeck","J.D. Salinger","Charles Dickens","White / Caucasian","Man",38,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,1.35914112440327,-0.163084829694988,-0.484902927592016,-0.465031154972732,-0.986574176579196,-0.645502753047981,126
0,1,1,1,0,1,1,1,1,"Joyce Carol Oates","Cormac McCarthy","Neil Gaiman","Michael Crichton","Ian McEwan","Ray Bradbury","Gabriel Garcia Marquez","White / Caucasian","Woman",61,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.805595720198867,-1.05337060354983,-0.465031154972732,-0.986574176579196,-0.834991978367253,126
0,1,1,1,0,1,0,0,1,"J.R.R. Tolkien","Kurt Vonnegut","John Steinbeck","George Orwell","Ernest Hemingway","Joyce Carol Oates","Cormac McCarthy","White / Caucasian","Man",61,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,0,"Cormac McCarthy","Ray Bradbury","Kurt Vonnegut","George Orwell","J.R.R. Tolkien","Jack London","John Steinbeck","White / Caucasian","Man",46,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,0,2,"Zadie Smith","J.R.R. Tolkien","George Orwell","F. Scott Fitzgerald","Ray Bradbury","Isabel Allende","Neil Gaiman","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,0.37128810288406,0.801203913397441,0.843142216125642,0.72049707167313,0.652032424323613,1.8117431655792,0.767855301629215,1.07721029717734,126
0,1,1,1,0,1,0,1,2,"Gabriel Garcia Marquez","Charles Dickens","F. Scott Fitzgerald","Jane Austen","Isabel Allende","John Steinbeck","Herman Melville","White / Caucasian","Woman",50,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,1,0,1,0,0,0,1,2,"J.R.R. Tolkien","Ernest Hemingway","Isabel Allende","J.D. Salinger","F. Scott Fitzgerald","Joyce Carol Oates","Michael Crichton","White / Caucasian","Man",55,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,0,0,0,1,4,"Isabel Allende","Lucy Maud","Zadie Smith","J.R.R. Tolkien","Herman Melville","Joyce Carol Oates","Nathaniel Hawthorne","White / Caucasian","Woman",24,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.169643243531747,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,1,0,1,1,0,0,1,1,"Ray Bradbury","J.R.R. Tolkien","Michael Crichton","Jane Austen","Nathaniel Hawthorne","George Orwell","Sylvia Plath","White / Caucasian","Woman",37,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,1,0,"Michael Crichton","George Orwell","J.R.R. Tolkien","Charles Dickens","Ernest Hemingway","Nathaniel Hawthorne","Jane Austen","White / Caucasian","Man",48,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.37128810288406,-0.701053424222761,-0.704854508707238,-0.168578426166393,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
0,1,1,1,0,1,1,1,0,"Michael Crichton","Ernest Hemingway","Charles Dickens","Ray Bradbury","John Steinbeck","Jack London","J.R.R. Tolkien","White / Caucasian","Man",78,1,1,"6Conservative",6,2,"Republican",0,0,1,0.866354054285377,0.886250797591493,0.801203913397441,0.843142216125642,0.849237745349988,-0.484902927592016,1.24254958544122,0.183045475559744,0.313564044469648,126
1,1,1,0,0,1,1,1,2,"Gabriel Garcia Marquez","Ray Bradbury","Jane Austen","Sylvia Plath","Kurt Vonnegut","John Steinbeck","George Orwell","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,0.886250797591493,0.801203913397441,1.35914112440327,0.978237472419395,0.0835647483657986,1.24254958544122,-0.401764350509726,0.308116661099096,126
1,1,1,0,0,0,0,1,1,"Neil Gaiman","J.R.R. Tolkien","Ian McEwan","Ray Bradbury","J.D. Salinger","Isabel Allende","Jack London","White / Caucasian","Woman",47,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,0,0,0,1,1,"Ernest Hemingway","J.D. Salinger","John Steinbeck","F. Scott Fitzgerald","George Orwell","Isabel Allende","Jack London","White / Caucasian","Man",48,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,0,1,1,0,0,1,1,0,"Michael Crichton","Charles Dickens","Ian McEwan","Ray Bradbury","J.R.R. Tolkien","Nathaniel Hawthorne","J.D. Salinger","Black or African American","Man",28,1,0,"2Liberal",2,-2,"Democrat",1,0,0,0.360306125380367,0.37128810288406,-0.20030097834936,0.327143307848015,0.214609139440771,-0.484902927592016,0.673356005303233,0.767855301629215,0.318769459780144,126
1,1,1,0,0,1,1,1,0,"Michael Crichton","Jack London","Ernest Hemingway","Kurt Vonnegut","Cormac McCarthy","Neil Gaiman","J.R.R. Tolkien","White / Caucasian","Man",39,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-0.658637286530808,-1.20180587009616,-0.704854508707238,-0.930783831667217,-0.484902927592016,-1.03422473511071,-0.401764350509726,-0.640297337737485,126
1,1,1,0,1,0,0,1,0,"F. Scott Fitzgerald","Kurt Vonnegut","J.D. Salinger","George Orwell","Herman Melville","John Steinbeck","Jane Austen","White / Caucasian","Man",69,1,1,"6Conservative",6,2,"Republican",0,0,1,0.360306125380367,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.0431312613054946,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
0,1,1,1,0,0,0,1,1,"Sylvia Plath","Kurt Vonnegut","Charles Dickens","J.D. Salinger","F. Scott Fitzgerald","Michael Crichton","Jack London","White / Caucasian","Woman",60,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,1,0,0,0,0,1,0,"J.R.R. Tolkien","Ray Bradbury","Charles Dickens","Neil Gaiman","Kurt Vonnegut","Jack London","John Steinbeck","White / Caucasian","Man",46,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,1,0,0,1,0,"Ray Bradbury","Jack London","Michael Crichton","Ernest Hemingway","Kurt Vonnegut","Cormac McCarthy","Jane Austen","White / Caucasian","Man",42,1,1,"5Slightly conservative",5,1,"Independent",0,1,0,0.866354054285377,0.886250797591493,0.801203913397441,0.843142216125642,0.849237745349988,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
0,1,1,1,0,0,0,1,0,"F. Scott Fitzgerald","Ray Bradbury","George Orwell","J.D. Salinger","Charles Dickens","Jorge Luis Borges","Ernest Hemingway","White / Caucasian","Man",47,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.651789732429653,-1.17359998123824,0.30045146752404,-0.188855600429611,-0.428448461643366,0.652032424323613,-1.03422473511071,-0.986574176579196,-0.456255495788766,126
1,0,1,1,0,1,1,1,2,"Zadie Smith","Nathaniel Hawthorne","George Orwell","Isabel Allende","J.D. Salinger","Ray Bradbury","Gabriel Garcia Marquez","Asian / Pacific Islander","Woman",30,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.20030097834936,-0.704854508707238,-0.553895626504265,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,0,"J.R.R. Tolkien","George Orwell","Ian McEwan","Ray Bradbury","Cormac McCarthy","Neil Gaiman","Ernest Hemingway","White / Caucasian","Man",29,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,1,"George Orwell","J.R.R. Tolkien","Jane Austen","John Steinbeck","Herman Melville","Charles Dickens","Ernest Hemingway","White / Caucasian","Man",33,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.360306125380367,0.37128810288406,-0.701053424222761,0.327143307848015,0.0894210279724205,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,0,0,0,3,"Sylvia Plath","J.R.R. Tolkien","Joyce Carol Oates","Ray Bradbury","Nathaniel Hawthorne","Isabel Allende","Zadie Smith","White / Caucasian","Woman",62,0,1,"6Conservative",6,2,"Republican",0,0,1,0.360306125380367,1.40121349229893,0.801203913397441,0.843142216125642,0.851466436800594,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
0,1,1,1,0,0,0,1,1,"George Orwell","Lucy Maud","Ernest Hemingway","Nathaniel Hawthorne","Cormac McCarthy","J.R.R. Tolkien","Jack London","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,1,1,0,0,3,"Charles Dickens","Michael Crichton","Jane Austen","Ernest Hemingway","Lucy Maud","Sylvia Plath","Joyce Carol Oates","White / Caucasian","Man",58,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,1.40121349229893,1.30195635927084,1.35914112440327,0.852630310885846,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,0,1,0,1,1,"Sylvia Plath","Cormac McCarthy","John Steinbeck","Ernest Hemingway","Jack London","Kurt Vonnegut","Ray Bradbury","White / Caucasian","Man",44,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,0,1,1,"Jack London","Charles Dickens","J.R.R. Tolkien","Jane Austen","Michael Crichton","Ernest Hemingway","John Steinbeck","White / Caucasian","Woman",66,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,0.30045146752404,-1.22085341698487,-0.812959898008432,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,1,3,"J.R.R. Tolkien","Joyce Carol Oates","Jane Austen","Jack London","Zadie Smith","Ernest Hemingway","Kurt Vonnegut","White / Caucasian","Woman",32,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,1,1,0,"Charles Dickens","Nathaniel Hawthorne","Neil Gaiman","Michael Crichton","Herman Melville","Jack London","J.R.R. Tolkien","White / Caucasian","Man",30,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.651789732429653,-1.17359998123824,-0.701053424222761,-0.188855600429611,-0.678824684580067,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,0,1,1,1,3,"Ray Bradbury","Zadie Smith","Isabel Allende","Jane Austen","George Orwell","Ian McEwan","J.R.R. Tolkien","White / Caucasian","Woman",62,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,1.91617618700636,-0.20030097834936,-0.188855600429611,0.345319451175687,0.652032424323613,0.104162425165251,-0.401764350509726,0.118143499659713,126
0,1,1,1,0,1,1,1,1,"Ernest Hemingway","Neil Gaiman","Jack London","John Steinbeck","Zadie Smith","J.D. Salinger","J.R.R. Tolkien","Black or African American","Man",57,1,0,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,1,0,1,0,0,0,1,"J.R.R. Tolkien","J.D. Salinger","Gabriel Garcia Marquez","Lucy Maud","George Orwell","F. Scott Fitzgerald","Zadie Smith","White / Caucasian","Woman",42,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.866354054285377,1.40121349229893,1.30195635927084,1.35914112440327,1.2321662575646,0.652032424323613,-1.03422473511071,-0.401764350509726,-0.261318887098943,126
0,1,1,1,0,0,0,1,0,"J.D. Salinger","George Orwell","John Steinbeck","Cormac McCarthy","J.R.R. Tolkien","Herman Melville","Michael Crichton","Hispanic / Latinx","Man",40,1,0,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.145741803524643,0.37128810288406,0.801203913397441,0.327143307848015,0.338473380151218,0.652032424323613,1.24254958544122,1.35266512769868,1.08241571248784,126
0,1,1,1,1,1,1,1,0,"Jack London","Michael Crichton","J.R.R. Tolkien","John Steinbeck","George Orwell","Kurt Vonnegut","Lucy Maud","White / Caucasian","Man",38,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37240198319039,1.40121349229893,0.30045146752404,1.35914112440327,1.10830201685416,1.78896777623924,1.8117431655792,1.93747495376816,1.84606196519553,126
1,1,0,1,0,1,1,1,1,"Lucy Maud","J.R.R. Tolkien","Herman Melville","Ernest Hemingway","Jack London","Michael Crichton","Gabriel Garcia Marquez","White / Caucasian","Woman",29,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
